TimeUTC;TimeDK;PriceArea;DayAheadPriceEUR;DayAheadPriceDKK
2025-11-08 19:15:00;2025-11-08 20:15:00;DK1;122,559998;915,118737
2025-11-08 19:00:00;2025-11-08 20:00:00;DK1;128,889999;962,382956
2025-11-08 18:45:00;2025-11-08 19:45:00;DK1;124,360001;928,558819
2025-11-08 18:30:00;2025-11-08 19:30:00;DK1;131,000000;978,137700
2025-11-08 18:15:00;2025-11-08 19:15:00;DK1;133,429993;996,281729
2025-11-08 18:00:00;2025-11-08 19:00:00;DK1;136,149994;1016,591160
2025-11-08 17:45:00;2025-11-08 18:45:00;DK1;135,639999;1012,783181
2025-11-08 17:30:00;2025-11-08 18:30:00;DK1;136,779999;1021,295219
2025-11-08 17:15:00;2025-11-08 18:15:00;DK1;135,990005;1015,396570
2025-11-08 17:00:00;2025-11-08 18:00:00;DK1;137,720001;1028,313931
2025-11-08 16:45:00;2025-11-08 17:45:00;DK1;140,839996;1051,609998
2025-11-08 16:30:00;2025-11-08 17:30:00;DK1;138,039993;1030,703216
2025-11-08 16:15:00;2025-11-08 17:15:00;DK1;136,880005;1022,041933
2025-11-08 16:00:00;2025-11-08 17:00:00;DK1;123,900002;925,124145
2025-11-08 15:45:00;2025-11-08 16:45:00;DK1;143,009995;1067,812730
2025-11-08 15:30:00;2025-11-08 16:30:00;DK1;124,419998;929,006799
2025-11-08 15:15:00;2025-11-08 16:15:00;DK1;118,599998;885,550605
2025-11-08 15:00:00;2025-11-08 16:00:00;DK1;112,510002;840,078432
2025-11-08 14:45:00;2025-11-08 15:45:00;DK1;137,860001;1029,359269
2025-11-08 14:30:00;2025-11-08 15:30:00;DK1;127,000000;948,270900
2025-11-08 14:15:00;2025-11-08 15:15:00;DK1;109,930000;820,814331
2025-11-08 14:00:00;2025-11-08 15:00:00;DK1;95,680000;714,413856
2025-11-08 13:45:00;2025-11-08 14:45:00;DK1;118,220001;882,713281
2025-11-08 13:30:00;2025-11-08 14:30:00;DK1;104,410004;779,598177
2025-11-08 13:15:00;2025-11-08 14:15:00;DK1;97,209999;725,837900
2025-11-08 13:00:00;2025-11-08 14:00:00;DK1;86,330002;644,600226
2025-11-08 12:45:00;2025-11-08 13:45:00;DK1;99,989998;746,595318
2025-11-08 12:30:00;2025-11-08 13:30:00;DK1;96,919998;723,672549
2025-11-08 12:15:00;2025-11-08 13:15:00;DK1;93,589996;698,808423
2025-11-08 12:00:00;2025-11-08 13:00:00;DK1;93,150002;695,523120
2025-11-08 11:45:00;2025-11-08 12:45:00;DK1;92,269997;688,952387
2025-11-08 11:30:00;2025-11-08 12:30:00;DK1;92,589996;691,341723
2025-11-08 11:15:00;2025-11-08 12:15:00;DK1;95,839996;715,608498
2025-11-08 11:00:00;2025-11-08 12:00:00;DK1;99,940002;746,222013
2025-11-08 10:45:00;2025-11-08 11:45:00;DK1;95,000000;709,336500
2025-11-08 10:30:00;2025-11-08 11:30:00;DK1;94,849998;708,216480
2025-11-08 10:15:00;2025-11-08 11:15:00;DK1;97,889999;730,915256
2025-11-08 10:00:00;2025-11-08 11:00:00;DK1;100,050003;747,043357
2025-11-08 09:45:00;2025-11-08 10:45:00;DK1;95,320000;711,725844
2025-11-08 09:30:00;2025-11-08 10:30:00;DK1;99,750000;744,803325
2025-11-08 09:15:00;2025-11-08 10:15:00;DK1;102,830002;767,800776
2025-11-08 09:00:00;2025-11-08 10:00:00;DK1;110,809998;827,385012
2025-11-08 08:45:00;2025-11-08 09:45:00;DK1;97,199997;725,763218
2025-11-08 08:30:00;2025-11-08 09:30:00;DK1;102,139999;762,648731
2025-11-08 08:15:00;2025-11-08 09:15:00;DK1;103,769997;774,819437
2025-11-08 08:00:00;2025-11-08 09:00:00;DK1;111,370003;831,566401
2025-11-08 07:45:00;2025-11-08 08:45:00;DK1;99,800003;745,176682
2025-11-08 07:30:00;2025-11-08 08:30:00;DK1;102,820000;767,726094
2025-11-08 07:15:00;2025-11-08 08:15:00;DK1;108,309998;808,718262
2025-11-08 07:00:00;2025-11-08 08:00:00;DK1;111,070000;829,326369
2025-11-08 06:45:00;2025-11-08 07:45:00;DK1;105,790001;789,902200
2025-11-08 06:30:00;2025-11-08 07:30:00;DK1;106,919998;798,339549
2025-11-08 06:15:00;2025-11-08 07:15:00;DK1;102,660004;766,531452
2025-11-08 06:00:00;2025-11-08 07:00:00;DK1;99,970001;746,446006
2025-11-08 05:45:00;2025-11-08 06:45:00;DK1;100,410004;749,731377
2025-11-08 05:30:00;2025-11-08 06:30:00;DK1;98,629997;736,440599
2025-11-08 05:15:00;2025-11-08 06:15:00;DK1;90,699997;677,229668
2025-11-08 05:00:00;2025-11-08 06:00:00;DK1;87,610001;654,157594
2025-11-08 04:45:00;2025-11-08 05:45:00;DK1;94,800003;707,843182
2025-11-08 04:30:00;2025-11-08 05:30:00;DK1;94,510002;705,677832
2025-11-08 04:15:00;2025-11-08 05:15:00;DK1;93,650002;699,256470
2025-11-08 04:00:00;2025-11-08 05:00:00;DK1;93,820000;700,525794
2025-11-08 03:45:00;2025-11-08 04:45:00;DK1;93,360001;697,091119
2025-11-08 03:30:00;2025-11-08 04:30:00;DK1;94,300003;704,109832
2025-11-08 03:15:00;2025-11-08 04:15:00;DK1;94,040001;702,168475
2025-11-08 03:00:00;2025-11-08 04:00:00;DK1;92,559998;691,117737
2025-11-08 02:45:00;2025-11-08 03:45:00;DK1;93,050003;694,776457
2025-11-08 02:30:00;2025-11-08 03:30:00;DK1;93,860001;700,824469
2025-11-08 02:15:00;2025-11-08 03:15:00;DK1;94,220001;703,512481
2025-11-08 02:00:00;2025-11-08 03:00:00;DK1;94,760002;707,544507
2025-11-08 01:45:00;2025-11-08 02:45:00;DK1;92,839996;693,208398
2025-11-08 01:30:00;2025-11-08 02:30:00;DK1;93,879997;700,973774
2025-11-08 01:15:00;2025-11-08 02:15:00;DK1;93,290001;696,568450
2025-11-08 01:00:00;2025-11-08 02:00:00;DK1;95,959999;716,504525
2025-11-08 00:45:00;2025-11-08 01:45:00;DK1;93,339996;696,941748
2025-11-08 00:30:00;2025-11-08 01:30:00;DK1;94,989998;709,261818
2025-11-08 00:15:00;2025-11-08 01:15:00;DK1;96,559998;720,984537
2025-11-08 00:00:00;2025-11-08 01:00:00;DK1;100,410004;749,731377
2025-11-07 23:45:00;2025-11-08 00:45:00;DK1;92,570000;691,192419
2025-11-07 23:30:00;2025-11-08 00:30:00;DK1;90,129997;672,973649
2025-11-07 23:15:00;2025-11-08 00:15:00;DK1;101,099998;754,883355
2025-11-07 23:00:00;2025-11-08 00:00:00;DK1;102,320000;763,992744
2025-11-07 22:45:00;2025-11-07 23:45:00;DK1;83,599998;624,216105
2025-11-07 22:30:00;2025-11-07 23:30:00;DK1;88,889999;663,714956
2025-11-07 22:15:00;2025-11-07 23:15:00;DK1;94,989998;709,261818
2025-11-07 22:00:00;2025-11-07 23:00:00;DK1;100,730003;752,120713
2025-11-07 21:45:00;2025-11-07 22:45:00;DK1;86,290001;644,301550
2025-11-07 21:30:00;2025-11-07 22:30:00;DK1;94,989998;709,261818
2025-11-07 21:15:00;2025-11-07 22:15:00;DK1;104,500000;780,270150
2025-11-07 21:00:00;2025-11-07 22:00:00;DK1;107,300003;801,176932
2025-11-07 20:45:00;2025-11-07 21:45:00;DK1;95,970001;716,579206
2025-11-07 20:30:00;2025-11-07 21:30:00;DK1;103,769997;774,819437
2025-11-07 20:15:00;2025-11-07 21:15:00;DK1;109,599998;818,350305
2025-11-07 20:00:00;2025-11-07 21:00:00;DK1;117,269997;875,619887
2025-11-07 19:45:00;2025-11-07 20:45:00;DK1;105,379997;786,840824
2025-11-07 19:30:00;2025-11-07 20:30:00;DK1;111,930000;835,747731
2025-11-07 19:15:00;2025-11-07 20:15:00;DK1;117,129997;874,574549
2025-11-07 19:00:00;2025-11-07 20:00:00;DK1;129,550003;967,311007
2025-11-07 18:45:00;2025-11-07 19:45:00;DK1;120,669998;901,006674
2025-11-07 18:30:00;2025-11-07 19:30:00;DK1;121,739998;908,996043
2025-11-07 18:15:00;2025-11-07 19:15:00;DK1;133,720001;998,447131
2025-11-07 18:00:00;2025-11-07 19:00:00;DK1;140,779999;1051,162019
2025-11-07 17:45:00;2025-11-07 18:45:00;DK1;143,770004;1073,487489
2025-11-07 17:30:00;2025-11-07 18:30:00;DK1;142,949997;1067,364743
2025-11-07 17:15:00;2025-11-07 18:15:00;DK1;141,429993;1056,015329
2025-11-07 17:00:00;2025-11-07 18:00:00;DK1;154,589996;1154,277123
2025-11-07 16:45:00;2025-11-07 17:45:00;DK1;176,619995;1318,768517
2025-11-07 16:30:00;2025-11-07 17:30:00;DK1;180,720001;1349,382031
2025-11-07 16:15:00;2025-11-07 17:15:00;DK1;184,759995;1379,547455
2025-11-07 16:00:00;2025-11-07 17:00:00;DK1;172,059998;1284,720387
2025-11-07 15:45:00;2025-11-07 16:45:00;DK1;219,630005;1639,911358
2025-11-07 15:30:00;2025-11-07 16:30:00;DK1;166,960007;1246,640284
2025-11-07 15:15:00;2025-11-07 16:15:00;DK1;144,570007;1079,460871
2025-11-07 15:00:00;2025-11-07 16:00:00;DK1;129,330002;965,668326
2025-11-07 14:45:00;2025-11-07 15:45:00;DK1;165,979996;1239,322836
2025-11-07 14:30:00;2025-11-07 15:30:00;DK1;125,120003;934,233526
2025-11-07 14:15:00;2025-11-07 15:15:00;DK1;106,459999;794,904875
2025-11-07 14:00:00;2025-11-07 15:00:00;DK1;88,269997;659,085587
2025-11-07 13:45:00;2025-11-07 14:45:00;DK1;118,870003;887,566651
2025-11-07 13:30:00;2025-11-07 14:30:00;DK1;101,169998;755,406024
2025-11-07 13:15:00;2025-11-07 14:15:00;DK1;94,300003;704,109832
2025-11-07 13:00:00;2025-11-07 14:00:00;DK1;77,370003;577,698601
2025-11-07 12:45:00;2025-11-07 13:45:00;DK1;95,879997;715,907174
2025-11-07 12:30:00;2025-11-07 13:30:00;DK1;93,540001;698,435125
2025-11-07 12:15:00;2025-11-07 13:15:00;DK1;90,559998;676,184337
2025-11-07 12:00:00;2025-11-07 13:00:00;DK1;88,230003;658,786963
2025-11-07 11:45:00;2025-11-07 12:45:00;DK1;89,900002;671,256345
2025-11-07 11:30:00;2025-11-07 12:30:00;DK1;88,800003;663,042982
2025-11-07 11:15:00;2025-11-07 12:15:00;DK1;88,220001;658,712281
2025-11-07 11:00:00;2025-11-07 12:00:00;DK1;88,290001;659,234950
2025-11-07 10:45:00;2025-11-07 11:45:00;DK1;87,889999;656,248256
2025-11-07 10:30:00;2025-11-07 11:30:00;DK1;89,830002;670,733676
2025-11-07 10:15:00;2025-11-07 11:15:00;DK1;89,690002;669,688338
2025-11-07 10:00:00;2025-11-07 11:00:00;DK1;92,540001;690,968425
2025-11-07 09:45:00;2025-11-07 10:45:00;DK1;86,480003;645,720238
2025-11-07 09:30:00;2025-11-07 10:30:00;DK1;89,230003;666,253663
2025-11-07 09:15:00;2025-11-07 10:15:00;DK1;94,959999;709,037825
2025-11-07 09:00:00;2025-11-07 10:00:00;DK1;102,849998;767,950080
2025-11-07 08:45:00;2025-11-07 09:45:00;DK1;88,239998;658,861593
2025-11-07 08:30:00;2025-11-07 09:30:00;DK1;96,449997;720,163193
2025-11-07 08:15:00;2025-11-07 09:15:00;DK1;112,760002;841,945107
2025-11-07 08:00:00;2025-11-07 09:00:00;DK1;122,160004;912,132102
2025-11-07 07:45:00;2025-11-07 08:45:00;DK1;92,910004;693,731127
2025-11-07 07:30:00;2025-11-07 08:30:00;DK1;114,040001;851,502475
2025-11-07 07:15:00;2025-11-07 08:15:00;DK1;136,949997;1022,564543
2025-11-07 07:00:00;2025-11-07 08:00:00;DK1;150,229996;1121,722311
2025-11-07 06:45:00;2025-11-07 07:45:00;DK1;134,350006;1003,151190
2025-11-07 06:30:00;2025-11-07 07:30:00;DK1;130,009995;970,745630
2025-11-07 06:15:00;2025-11-07 07:15:00;DK1;130,429993;973,881629
2025-11-07 06:00:00;2025-11-07 07:00:00;DK1;113,959999;850,905125
2025-11-07 05:45:00;2025-11-07 06:45:00;DK1;137,550003;1027,044607
2025-11-07 05:30:00;2025-11-07 06:30:00;DK1;108,419998;809,539599
2025-11-07 05:15:00;2025-11-07 06:15:00;DK1;98,370003;734,499301
2025-11-07 05:00:00;2025-11-07 06:00:00;DK1;86,900002;648,856245
2025-11-07 04:45:00;2025-11-07 05:45:00;DK1;94,930000;708,813831
2025-11-07 04:30:00;2025-11-07 05:30:00;DK1;89,349998;667,149630
2025-11-07 04:15:00;2025-11-07 05:15:00;DK1;85,449997;638,029493
2025-11-07 04:00:00;2025-11-07 05:00:00;DK1;80,470001;600,845356
2025-11-07 03:45:00;2025-11-07 04:45:00;DK1;84,339996;629,741448
2025-11-07 03:30:00;2025-11-07 04:30:00;DK1;84,000000;627,202800
2025-11-07 03:15:00;2025-11-07 04:15:00;DK1;88,199997;658,562918
2025-11-07 03:00:00;2025-11-07 04:00:00;DK1;87,059998;650,050887
2025-11-07 02:45:00;2025-11-07 03:45:00;DK1;89,930000;671,480331
2025-11-07 02:30:00;2025-11-07 03:30:00;DK1;89,070000;665,058969
2025-11-07 02:15:00;2025-11-07 03:15:00;DK1;89,529999;668,493644
2025-11-07 02:00:00;2025-11-07 03:00:00;DK1;89,889999;671,181656
2025-11-07 01:45:00;2025-11-07 02:45:00;DK1;88,940002;664,088313
2025-11-07 01:30:00;2025-11-07 02:30:00;DK1;89,889999;671,181656
2025-11-07 01:15:00;2025-11-07 02:15:00;DK1;88,980003;664,386988
2025-11-07 01:00:00;2025-11-07 02:00:00;DK1;90,580002;676,333701
2025-11-07 00:45:00;2025-11-07 01:45:00;DK1;87,870003;656,098951
2025-11-07 00:30:00;2025-11-07 01:30:00;DK1;88,440002;660,354963
2025-11-07 00:15:00;2025-11-07 01:15:00;DK1;88,430000;660,280281
2025-11-07 00:00:00;2025-11-07 01:00:00;DK1;90,519997;675,885662
2025-11-06 23:45:00;2025-11-07 00:45:00;DK1;88,540001;661,101625
2025-11-06 23:30:00;2025-11-07 00:30:00;DK1;92,980003;694,253788
2025-11-06 23:15:00;2025-11-07 00:15:00;DK1;88,269997;659,085587
2025-11-06 23:00:00;2025-11-07 00:00:00;DK1;90,900002;678,723045
2025-11-06 22:45:00;2025-11-06 23:45:00;DK1;79,480003;593,501026
2025-11-06 22:30:00;2025-11-06 23:30:00;DK1;87,839996;655,927602
2025-11-06 22:15:00;2025-11-06 23:15:00;DK1;94,989998;709,318812
2025-11-06 22:00:00;2025-11-06 23:00:00;DK1;99,889999;745,908590
2025-11-06 21:45:00;2025-11-06 22:45:00;DK1;95,110001;710,214910
2025-11-06 21:30:00;2025-11-06 22:30:00;DK1;101,050003;754,570687
2025-11-06 21:15:00;2025-11-06 22:15:00;DK1;93,669998;699,461976
2025-11-06 21:00:00;2025-11-06 22:00:00;DK1;100,089996;747,402027
2025-11-06 20:45:00;2025-11-06 21:45:00;DK1;89,110001;665,411110
2025-11-06 20:30:00;2025-11-06 21:30:00;DK1;101,510002;758,005638
2025-11-06 20:15:00;2025-11-06 21:15:00;DK1;103,660004;774,060348
2025-11-06 20:00:00;2025-11-06 21:00:00;DK1;109,639999;818,714765
2025-11-06 19:45:00;2025-11-06 20:45:00;DK1;104,519997;780,482174
2025-11-06 19:30:00;2025-11-06 20:30:00;DK1;112,480003;839,921926
2025-11-06 19:15:00;2025-11-06 20:15:00;DK1;119,839996;894,881202
2025-11-06 19:00:00;2025-11-06 20:00:00;DK1;123,019997;918,627224
2025-11-06 18:45:00;2025-11-06 19:45:00;DK1;118,629997;885,845777
2025-11-06 18:30:00;2025-11-06 19:30:00;DK1;119,699997;893,835788
2025-11-06 18:15:00;2025-11-06 19:15:00;DK1;129,360001;965,969935
2025-11-06 18:00:00;2025-11-06 19:00:00;DK1;138,149994;1031,607450
2025-11-06 17:45:00;2025-11-06 18:45:00;DK1;126,839996;947,152302
2025-11-06 17:30:00;2025-11-06 18:30:00;DK1;134,820007;1006,741438
2025-11-06 17:15:00;2025-11-06 18:15:00;DK1;139,039993;1038,253340
2025-11-06 17:00:00;2025-11-06 18:00:00;DK1;149,089996;1113,299727
2025-11-06 16:45:00;2025-11-06 17:45:00;DK1;138,500000;1034,221050
2025-11-06 16:30:00;2025-11-06 17:30:00;DK1;150,190002;1121,513802
2025-11-06 16:15:00;2025-11-06 17:15:00;DK1;162,869995;1216,199114
2025-11-06 16:00:00;2025-11-06 17:00:00;DK1;165,460007;1235,539510
2025-11-06 15:45:00;2025-11-06 16:45:00;DK1;173,080002;1292,440299
2025-11-06 15:30:00;2025-11-06 16:30:00;DK1;156,789993;1170,797915
2025-11-06 15:15:00;2025-11-06 16:15:00;DK1;137,009995;1023,094736
2025-11-06 15:00:00;2025-11-06 16:00:00;DK1;123,099998;919,224615
2025-11-06 14:45:00;2025-11-06 15:45:00;DK1;165,059998;1232,552523
2025-11-06 14:30:00;2025-11-06 15:30:00;DK1;128,130005;956,785186
2025-11-06 14:15:00;2025-11-06 15:15:00;DK1;104,779999;782,423687
2025-11-06 14:00:00;2025-11-06 15:00:00;DK1;96,080002;717,458199
2025-11-06 13:45:00;2025-11-06 14:45:00;DK1;122,000000;911,010600
2025-11-06 13:30:00;2025-11-06 14:30:00;DK1;102,900002;768,385185
2025-11-06 13:15:00;2025-11-06 14:15:00;DK1;94,529999;705,883862
2025-11-06 13:00:00;2025-11-06 14:00:00;DK1;78,510002;586,257738
2025-11-06 12:45:00;2025-11-06 13:45:00;DK1;93,739998;699,984687
2025-11-06 12:30:00;2025-11-06 13:30:00;DK1;87,599998;654,135465
2025-11-06 12:15:00;2025-11-06 13:15:00;DK1;86,580002;646,518849
2025-11-06 12:00:00;2025-11-06 13:00:00;DK1;80,800003;603,357862
2025-11-06 11:45:00;2025-11-06 12:45:00;DK1;89,440002;667,875327
2025-11-06 11:30:00;2025-11-06 12:30:00;DK1;86,639999;646,966865
2025-11-06 11:15:00;2025-11-06 12:15:00;DK1;78,760002;588,124563
2025-11-06 11:00:00;2025-11-06 12:00:00;DK1;81,129997;605,822027
2025-11-06 10:45:00;2025-11-06 11:45:00;DK1;80,000000;597,384000
2025-11-06 10:30:00;2025-11-06 11:30:00;DK1;82,930000;619,263189
2025-11-06 10:15:00;2025-11-06 11:15:00;DK1;84,970001;634,496488
2025-11-06 10:00:00;2025-11-06 11:00:00;DK1;86,900002;648,908385
2025-11-06 09:45:00;2025-11-06 10:45:00;DK1;77,940002;582,001377
2025-11-06 09:30:00;2025-11-06 10:30:00;DK1;80,339996;599,922852
2025-11-06 09:15:00;2025-11-06 10:15:00;DK1;87,550003;653,762137
2025-11-06 09:00:00;2025-11-06 10:00:00;DK1;94,800003;707,900062
2025-11-06 08:45:00;2025-11-06 09:45:00;DK1;75,230003;561,765001
2025-11-06 08:30:00;2025-11-06 09:30:00;DK1;86,290001;644,353324
2025-11-06 08:15:00;2025-11-06 09:15:00;DK1;100,599998;751,210365
2025-11-06 08:00:00;2025-11-06 09:00:00;DK1;110,730003;826,854151
2025-11-06 07:45:00;2025-11-06 08:45:00;DK1;93,059998;694,906923
2025-11-06 07:30:00;2025-11-06 08:30:00;DK1;111,680000;833,948064
2025-11-06 07:15:00;2025-11-06 08:15:00;DK1;129,000000;963,281700
2025-11-06 07:00:00;2025-11-06 08:00:00;DK1;139,580002;1042,285749
2025-11-06 06:45:00;2025-11-06 07:45:00;DK1;121,980003;910,861276
2025-11-06 06:30:00;2025-11-06 07:30:00;DK1;135,990005;1015,478164
2025-11-06 06:15:00;2025-11-06 07:15:00;DK1;131,899994;984,936825
2025-11-06 06:00:00;2025-11-06 07:00:00;DK1;116,889999;872,852690
2025-11-06 05:45:00;2025-11-06 06:45:00;DK1;130,830002;976,946874
2025-11-06 05:30:00;2025-11-06 06:30:00;DK1;110,470001;824,912638
2025-11-06 05:15:00;2025-11-06 06:15:00;DK1;101,190002;755,616102
2025-11-06 05:00:00;2025-11-06 06:00:00;DK1;83,660004;624,714348
2025-11-06 04:45:00;2025-11-06 05:45:00;DK1;87,830002;655,852974
2025-11-06 04:30:00;2025-11-06 05:30:00;DK1;87,820000;655,778286
2025-11-06 04:15:00;2025-11-06 05:15:00;DK1;82,870003;618,815173
2025-11-06 04:00:00;2025-11-06 05:00:00;DK1;78,889999;589,095290
2025-11-06 03:45:00;2025-11-06 04:45:00;DK1;84,949997;634,347113
2025-11-06 03:30:00;2025-11-06 04:30:00;DK1;83,080002;620,383299
2025-11-06 03:15:00;2025-11-06 04:15:00;DK1;82,690002;617,471052
2025-11-06 03:00:00;2025-11-06 04:00:00;DK1;84,470001;630,762838
2025-11-06 02:45:00;2025-11-06 03:45:00;DK1;87,830002;655,852974
2025-11-06 02:30:00;2025-11-06 03:30:00;DK1;87,839996;655,927602
2025-11-06 02:15:00;2025-11-06 03:15:00;DK1;87,839996;655,927602
2025-11-06 02:00:00;2025-11-06 03:00:00;DK1;87,839996;655,927602
2025-11-06 01:45:00;2025-11-06 02:45:00;DK1;87,870003;656,151673
2025-11-06 01:30:00;2025-11-06 02:30:00;DK1;87,879997;656,226302
2025-11-06 01:15:00;2025-11-06 02:15:00;DK1;87,879997;656,226302
2025-11-06 01:00:00;2025-11-06 02:00:00;DK1;87,889999;656,300990
2025-11-06 00:45:00;2025-11-06 01:45:00;DK1;88,610001;661,677460
2025-11-06 00:30:00;2025-11-06 01:30:00;DK1;89,860001;671,011585
2025-11-06 00:15:00;2025-11-06 01:15:00;DK1;87,889999;656,300990
2025-11-06 00:00:00;2025-11-06 01:00:00;DK1;87,879997;656,226302
2025-11-05 23:45:00;2025-11-06 00:45:00;DK1;87,820000;655,778286
2025-11-05 23:30:00;2025-11-06 00:30:00;DK1;87,809998;655,703598
2025-11-05 23:15:00;2025-11-06 00:15:00;DK1;87,080002;650,252499
2025-11-05 23:00:00;2025-11-06 00:00:00;DK1;85,669998;639,723576
2025-11-05 22:45:00;2025-11-05 23:45:00;DK1;72,650002;542,375855
2025-11-05 22:30:00;2025-11-05 23:30:00;DK1;83,199997;621,137898
2025-11-05 22:15:00;2025-11-05 23:15:00;DK1;84,949997;634,202698
2025-11-05 22:00:00;2025-11-05 23:00:00;DK1;84,720001;632,485639
2025-11-05 21:45:00;2025-11-05 22:45:00;DK1;77,529999;578,807961
2025-11-05 21:30:00;2025-11-05 22:30:00;DK1;85,489998;638,234129
2025-11-05 21:15:00;2025-11-05 22:15:00;DK1;87,889999;656,151577
2025-11-05 21:00:00;2025-11-05 22:00:00;DK1;93,269997;696,316490
2025-11-05 20:45:00;2025-11-05 21:45:00;DK1;85,430000;637,786208
2025-11-05 20:30:00;2025-11-05 21:30:00;DK1;87,839996;655,778274
2025-11-05 20:15:00;2025-11-05 21:15:00;DK1;91,379997;682,206506
2025-11-05 20:00:00;2025-11-05 21:00:00;DK1;97,440002;727,448079
2025-11-05 19:45:00;2025-11-05 20:45:00;DK1;89,110001;665,259623
2025-11-05 19:30:00;2025-11-05 20:30:00;DK1;92,860001;693,255623
2025-11-05 19:15:00;2025-11-05 20:15:00;DK1;93,589996;698,705474
2025-11-05 19:00:00;2025-11-05 20:00:00;DK1;100,949997;753,652298
2025-11-05 18:45:00;2025-11-05 19:45:00;DK1;90,489998;675,562129
2025-11-05 18:30:00;2025-11-05 19:30:00;DK1;100,860001;752,980423
2025-11-05 18:15:00;2025-11-05 19:15:00;DK1;106,739998;796,878129
2025-11-05 18:00:00;2025-11-05 19:00:00;DK1;117,019997;873,624490
2025-11-05 17:45:00;2025-11-05 18:45:00;DK1;100,000000;746,560000
2025-11-05 17:30:00;2025-11-05 18:30:00;DK1;107,430000;802,029408
2025-11-05 17:15:00;2025-11-05 18:15:00;DK1;116,820000;872,131392
2025-11-05 17:00:00;2025-11-05 18:00:00;DK1;126,980003;947,981910
2025-11-05 16:45:00;2025-11-05 17:45:00;DK1;119,730003;893,856310
2025-11-05 16:30:00;2025-11-05 17:30:00;DK1;131,419998;981,129137
2025-11-05 16:15:00;2025-11-05 17:15:00;DK1;132,449997;988,818698
2025-11-05 16:00:00;2025-11-05 17:00:00;DK1;129,289993;965,227372
2025-11-05 15:45:00;2025-11-05 16:45:00;DK1;141,250000;1054,516000
2025-11-05 15:30:00;2025-11-05 16:30:00;DK1;124,889999;932,378777
2025-11-05 15:15:00;2025-11-05 16:15:00;DK1;113,120003;844,508694
2025-11-05 15:00:00;2025-11-05 16:00:00;DK1;87,820000;655,628992
2025-11-05 14:45:00;2025-11-05 15:45:00;DK1;120,860001;902,292423
2025-11-05 14:30:00;2025-11-05 15:30:00;DK1;91,570000;683,624992
2025-11-05 14:15:00;2025-11-05 15:15:00;DK1;83,599998;624,124145
2025-11-05 14:00:00;2025-11-05 15:00:00;DK1;69,830002;521,322863
2025-11-05 13:45:00;2025-11-05 14:45:00;DK1;95,330002;711,695663
2025-11-05 13:30:00;2025-11-05 14:30:00;DK1;84,160004;628,304926
2025-11-05 13:15:00;2025-11-05 14:15:00;DK1;76,889999;574,029977
2025-11-05 13:00:00;2025-11-05 14:00:00;DK1;67,709999;505,495769
2025-11-05 12:45:00;2025-11-05 13:45:00;DK1;79,730003;595,232310
2025-11-05 12:30:00;2025-11-05 13:30:00;DK1;75,330002;562,383663
2025-11-05 12:15:00;2025-11-05 13:15:00;DK1;71,089996;530,729474
2025-11-05 12:00:00;2025-11-05 13:00:00;DK1;60,790001;453,833831
2025-11-05 11:45:00;2025-11-05 12:45:00;DK1;70,900002;529,311055
2025-11-05 11:30:00;2025-11-05 12:30:00;DK1;65,410004;488,324926
2025-11-05 11:15:00;2025-11-05 12:15:00;DK1;61,080002;455,998863
2025-11-05 11:00:00;2025-11-05 12:00:00;DK1;50,889999;379,924377
2025-11-05 10:45:00;2025-11-05 11:45:00;DK1;65,699997;490,489898
2025-11-05 10:30:00;2025-11-05 11:30:00;DK1;61,029999;455,625561
2025-11-05 10:15:00;2025-11-05 11:15:00;DK1;59,990002;447,861359
2025-11-05 10:00:00;2025-11-05 11:00:00;DK1;61,310001;457,715943
2025-11-05 09:45:00;2025-11-05 10:45:00;DK1;59,650002;445,323055
2025-11-05 09:30:00;2025-11-05 10:30:00;DK1;61,689999;460,552857
2025-11-05 09:15:00;2025-11-05 10:15:00;DK1;60,040001;448,234631
2025-11-05 09:00:00;2025-11-05 10:00:00;DK1;70,150002;523,711855
2025-11-05 08:45:00;2025-11-05 09:45:00;DK1;64,690002;482,949679
2025-11-05 08:30:00;2025-11-05 09:30:00;DK1;67,650002;505,047855
2025-11-05 08:15:00;2025-11-05 09:15:00;DK1;71,419998;533,193137
2025-11-05 08:00:00;2025-11-05 09:00:00;DK1;87,870003;656,002294
2025-11-05 07:45:00;2025-11-05 08:45:00;DK1;57,230000;427,256288
2025-11-05 07:30:00;2025-11-05 08:30:00;DK1;82,269997;614,194890
2025-11-05 07:15:00;2025-11-05 08:15:00;DK1;86,610001;646,595623
2025-11-05 07:00:00;2025-11-05 08:00:00;DK1;87,809998;655,554321
2025-11-05 06:45:00;2025-11-05 07:45:00;DK1;77,199997;576,344298
2025-11-05 06:30:00;2025-11-05 07:30:00;DK1;82,370003;614,941494
2025-11-05 06:15:00;2025-11-05 07:15:00;DK1;83,449997;623,004298
2025-11-05 06:00:00;2025-11-05 07:00:00;DK1;78,849998;588,662545
2025-11-05 05:45:00;2025-11-05 06:45:00;DK1;77,650002;579,703855
2025-11-05 05:30:00;2025-11-05 06:30:00;DK1;68,470001;511,169639
2025-11-05 05:15:00;2025-11-05 06:15:00;DK1;73,580002;549,318863
2025-11-05 05:00:00;2025-11-05 06:00:00;DK1;70,989998;529,982929
2025-11-05 04:45:00;2025-11-05 05:45:00;DK1;60,169998;449,205137
